index,Protein,rots_pvalues,rots_fdr,rots_logfc,rots_d
1703,1703,0.524671218643313,0.7362649063032368,0.05053533237084018,-0.6619636521067698
1704,1704,0.8021419029241502,0.9048739495798319,0.01355848707654772,-0.261528838693212
1705,1705,0.5449306070951462,0.7492195629552549,0.02961963348207952,-0.6300770293687434
1706,1706,0.8690945524714264,0.9393574297188755,-0.004131272260774921,-0.17177276488306165
1707,1707,0.21125834941368563,0.44657184536834427,0.06367506221273267,-1.2917110373805147
1708,1708,0.1639539112364554,0.3949290932531156,0.056545302297500655,-1.435861485103228
1709,1709,0.010834199198456285,0.15,0.24673193098404766,-2.6290628696204066
1710,1710,0.07887709663054772,0.28085106382978725,-0.3445133617085201,1.8082805773058759
1711,1711,0.4429404779575479,0.672757085968611,0.05677434221569477,-0.796906031410765
1712,1712,0.003278907525604869,0.13043478260869565,0.20154668976035595,-3.0390027572985883
1713,1713,0.8473782841027163,0.9265973012518289,0.00880280991009208,-0.20075737592514853
1714,1714,0.22629842659937657,0.46613128491620115,0.5245489137149875,-1.2507575234709731
1715,1715,0.7862427638414725,0.8978220180364131,-0.09743172808424205,-0.28282299322534177
1716,1716,0.03834162089951017,0.2166882276843467,0.1651401845704239,-2.132153547938198
1717,1717,0.4914494582158231,0.7136695421366954,0.06945000953739111,-0.7153791508062909
1718,1718,0.08318984711295829,0.2862045298558682,0.07728620315086587,-1.7830220794141989
1719,1719,0.9953658898619564,0.9976197560249925,-0.06684249755910088,0.006060095169793063
1720,1720,0.7413455544010688,0.8708318708318709,0.029995786911948485,-0.3440099236911757
1721,1721,0.4090203354608876,0.6432228181374939,-0.10966881197108869,0.8573508072754786
1722,1722,0.06547276235713226,0.2575,-0.23703394904414132,1.8954166731192708
1723,1723,0.46328039186581566,0.691058769723302,-0.08154870613964604,0.7622414115014274
1724,1724,0.016259833753896395,0.16619718309859155,0.1509478176298309,-2.477845649460766
1725,1725,0.8429271188956509,0.9252610966057442,-0.2608070494764654,-0.2067278741031788
1726,1726,0.02054067092177527,0.17906976744186046,0.2074250602752965,-2.3878656044378497
1727,1727,0.042784993320469054,0.22479240806642942,0.17720363881561418,-2.085428806504944
1728,1728,0.7767637672554549,0.891628145865434,0.01955129501711994,-0.29557514059636775
1729,1729,0.33717010538815495,0.5785519125683061,-0.10314173756653844,0.9951502465437876
1730,1730,0.3493739795161051,0.5927170115560334,-2.3290230088399984,0.9706524082874842
1731,1731,0.014608505269407749,0.16451612903225807,0.21295991625561683,-2.518863996848647
1732,1732,0.6219786255009648,0.7962677953058869,-0.03397773012107841,0.5135811675539975
1733,1733,0.31561711444263024,0.5572605853935777,0.11061102467839845,-1.039633486328725
1734,1734,0.481909232596111,0.705895489057615,0.1140046228956404,-0.7311154158101253
1735,1735,0.5270469051506605,0.7377206038698703,-0.08466254957173014,0.6581349162647451
1736,1736,0.8361804215526198,0.9205998033431662,-0.5237168358812685,-0.21575533317955153
1737,1737,0.04974061154816684,0.23739495798319327,0.17513144575104178,-2.019508756159069
1738,1738,0.7937201276532582,0.901738983623164,-0.03709299143806177,0.27283674943247466
1739,1739,0.4177749740240463,0.6496746203904555,0.006327593426348699,-0.8414403497021894
1740,1740,0.9661496214932462,0.9859048196423158,0.0034652081475279317,0.044196484543065864
1741,1741,0.5152601306219385,0.7291980219307675,0.04945693900317494,-0.6770880877855358
1742,1742,0.6667975359952502,0.8288540500186636,-0.7596745385826686,0.44850875716059135
1743,1743,0.3083579486418287,0.5490930031672905,0.1256389095425483,-1.0553498762210833
1744,1744,0.037231705506902184,0.215564738292011,0.19620225978167127,-2.1445301945928104
1745,1745,0.4816101380436396,0.705895489057615,0.1171552971363301,-0.7316306989424661
1746,1746,0.5663893424372867,0.7636141138078727,0.034193042379779826,-0.5969026833180949
1747,1747,0.525103161644649,0.7362649063032368,-0.09983499150910902,0.6612628785542221
1748,1748,0.6988359061896987,0.8497635503819571,0.01910173893562117,-0.4030764455370207
1749,1749,0.5079594032952353,0.7245119305856833,0.056071889122264906,-0.6887579477803695
1750,1750,0.03952909306813122,0.2166882276843467,0.23740738276996254,-2.119441480862912
1751,1751,0.4704950274602939,0.698437853746887,0.1759359082977312,-0.7501056792453255
1752,1752,0.5323434021077631,0.7420752324598479,-0.02045704380065061,0.6497840857381247
1753,1753,0.6671162980555143,0.8288540500186636,0.04477493717770464,-0.4480350311402237
1754,1754,0.11674484191776756,0.33583288698446706,0.1217575840721139,-1.6156639355068017
1755,1755,0.5094188808074811,0.7260229486901927,0.05609178070631948,-0.686393293334813
1756,1756,0.40617337093661865,0.6398678414096917,0.08833213000770179,-0.8625467355277855
1757,1757,0.023177601306219386,0.18789808917197454,-0.24314695174988898,2.3409212927255427
1758,1758,0.24479404779575478,0.489983305509182,0.10981387148510535,-1.202954485141158
1759,1759,0.10924001781208253,0.32757644394110985,0.1594174086361413,-1.6488756592266396
1760,1760,0.014144277868487458,0.1644295302013423,0.0998950168540258,-2.5311894442025857
1761,1761,0.08926747810598189,0.29702650290885585,0.20229196203907662,-1.7488175119379519
1762,1762,0.39196266884369896,0.627941912869304,0.10866418636163289,-0.8886102993986231
1763,1763,0.17551098411755975,0.4086617405582923,0.1528238406747402,-1.3980397917601106
1764,1764,0.18516624610360694,0.4155151993683379,0.22829925323022415,-1.3676059548312496
1765,1765,0.8999105685023008,0.9532923755513547,-0.06759583846676165,-0.13113215468361442
1766,1766,0.38343402107763097,0.6193973157761459,0.05851733336340814,-0.9046580756827319
1767,1767,0.9481876206026422,0.9775788184879094,0.10407892983113776,-0.06761802920056509
1768,1768,0.10914613329375093,0.32756664775950084,-0.12260567834215585,1.6493312432789613
1769,1769,0.6305388154965118,0.8030998851894374,-0.07425996965932491,-0.5010705849052031
1770,1770,0.0822617633961704,0.285912560721721,0.25424202855349876,-1.7882503508102912
1771,1771,0.10452278462223541,0.32124049151550615,0.1003869100803918,-1.6712924951925647
1772,1772,0.6806330710998961,0.8385906659287954,0.0305472185804625,-0.4288071921926257
1773,1773,0.0174499035178863,0.17208672086720866,-0.3908613777809311,2.451132074539393
1774,1774,0.941732225025976,0.9744811683320522,-0.005701826656602904,-0.07614157070372861
1775,1775,0.5652330414130918,0.7633782679738561,0.037772626054053404,-0.5986993456225363
1777,1777,0.3938236603829598,0.6309077269317329,-0.21346431806819766,0.8852029851993009
1778,1778,0.20276421255751817,0.4381750465549348,0.048951878415937955,-1.3156792712603862
1779,1779,0.0901313641086537,0.29702650290885585,0.1470763771332173,-1.744238684320441
1780,1780,0.32818650734748406,0.5691237830319889,0.0759759992129414,-1.0133186000614935
1781,1781,0.08454727623571323,0.28867028493894165,-0.2799130898033759,1.7751499063221559
1782,1782,0.8292021671367077,0.9169823752264865,-0.010674984998825465,0.22504269775087146
1783,1783,0.49887524120528426,0.7169914604773374,-0.054834115636063885,0.7033642402283329
1784,1784,0.21336833902330415,0.44974600870827286,-0.379511825767354,1.2858877751710858
1785,1785,0.8659785512839543,0.9379327000483014,0.051895082560138306,-0.17588108386666038
1786,1786,0.6967181237939736,0.8490978676872608,-0.01949670424296812,0.40600903764891866
1787,1787,0.30187694819652666,0.5405839416058394,-0.09627174534744576,1.0695051342388158
1788,1788,0.8613815496511801,0.9348281980964672,0.030248549817709858,-0.18205486171650231
1789,1789,0.074210331007867,0.27333831217326365,-0.1723429450819296,1.8373214358595062
1790,1790,0.16409232596111029,0.3952340060111636,-0.6028632175765605,1.435375592887269
1791,1791,0.1814101232002375,0.4155151993683379,0.06675023628173093,-1.379305065332848
1792,1792,0.6653911236455395,0.828472611703122,-0.020801887654396722,0.4504867851060037
1793,1793,0.6462735639008461,0.8136698808848554,-0.07869193829406207,0.47818142996611085
1794,1794,0.3729252634703874,0.6101389603705609,-0.06036931411061275,0.9243556534730174
1795,1795,0.11774268962446192,0.3364510956707643,-0.3244695213420652,1.6114179211994561
1796,1796,0.07962223541635743,0.28085106382978725,-0.6371623335970504,1.8037831388665282
1797,1797,0.4236948938696749,0.6548587841072283,0.04799884194867232,-0.8306996653487039
1798,1798,0.921587872940478,0.9642635177128651,-0.020121852815963237,0.10267758903728619
1799,1799,0.8440637524120529,0.9253585397653195,0.017796277945052452,-0.20520402861898085
1800,1800,0.16199532432833605,0.3921314310419369,0.13248467770357664,-1.4425765958376593
1801,1801,0.4266179308297462,0.6598712446351931,0.015324631473218275,0.825466354420025
1802,1802,0.2104204393647024,0.44657184536834427,0.06954001059024506,-1.2941133952872526
1803,1803,0.5655180347335609,0.7633782679738561,0.025334977315260687,-0.5982683462315459
1804,1804,0.7952968680421553,0.901738983623164,0.01494164811227705,-0.2707066844619525
1805,1805,0.013750556627579041,0.16040955631399317,-0.3074774213328464,2.54141717778518
1806,1806,0.1299376577111474,0.3534825870646766,-1.137750931370313,1.559917057362141
1807,1807,0.005841620899510167,0.1357142857142857,0.2667650655454352,-2.8459331965618087
1808,1808,0.9867110731779724,0.9934249850567842,-0.007512277225909969,-0.017448246797203255
1809,1809,0.9753948344960665,0.9890159494432742,-0.0003971136128964048,-0.03216607674462383
1810,1810,0.4847535995250111,0.7084168336673347,0.10110566466147297,-0.7264276003741906
1812,1812,0.6358705655336203,0.8074285714285714,0.5661699487404137,-0.493270858599153
1813,1813,0.76765288704171,0.8865908307480179,0.3170115689173789,0.3080098359575901
1814,1814,0.6155299094552471,0.7915940344760798,0.044092498922589485,-0.523126750970455
1815,1815,0.7909314234822621,0.9006616898540889,0.05204560817715631,-0.2765596001248331
1816,1816,0.6870951462075108,0.8431012309388205,-0.03945421223900425,0.41961422517464236
1817,1817,0.11582306664687546,0.33583288698446706,0.1223099385569757,-1.6195782773192664
1818,1818,0.280013359061897,0.5205081114172023,-0.0661857173419218,1.1184110743555595
1819,1819,0.5454701647617634,0.7492195629552549,-0.038046701192369525,0.6291981128116093
1820,1820,0.3576135520261244,0.5974867724867725,0.07937146365636849,-0.9541710962960189
1821,1821,0.03976510316164465,0.21705426356589147,0.17469828778493124,-2.11669203957301
1822,1822,0.8017941962297759,0.9046058161035468,0.010592679441304043,-0.26200536896574345
1823,1823,0.937559373608431,0.9712900246305418,-0.00630917389047525,0.08157745296838469
1824,1824,0.15052174558408787,0.37426503844414294,0.2131876986946999,-1.4825148817677893
1825,1825,0.061764138340507646,0.24892334194659776,0.09501711545502367,-1.9223474034055064
1826,1826,0.11727104052248775,0.33583288698446706,0.12309058179044285,-1.6134494033626328
1827,1827,0.9095272376428677,0.9582615505090055,0.000344981496050778,-0.11852409195507305
1828,1828,0.3591439067834348,0.5987589120675998,0.07189783585553222,-0.9511864820325624
1829,1829,0.2044994062639157,0.4397255192878338,0.09836601200089845,-1.3107531544003106
1830,1830,0.16036737420216712,0.3887684301821336,0.15564134889570624,-1.4481641609585245
1831,1831,0.1070554401068725,0.3246977547495682,0.28896056573142914,-1.6590999982625168
1832,1832,0.4703091138488942,0.698437853746887,-0.11683213724535513,-0.7504325567384581
1833,1833,0.5184740982633219,0.731733447610885,0.07451036436727954,-0.6718895317752643
1834,1834,0.07037739349858987,0.26692307692307693,0.20236792315870566,-1.8615634674450594
1835,1835,0.7426848003562416,0.8711908931698774,-0.07731029782449284,-0.3422179951739977
1836,1836,0.18279835238236603,0.4155151993683379,-0.14882858260639154,1.3750070085006803
1837,1837,0.9632547869971797,0.9843726293430436,0.021213885508784003,-0.04809242829375023
1839,1839,0.19340322101825738,0.42676380368098155,0.12348803629789096,-1.3430505687963559
1840,1840,0.04668064420365148,0.22818791946308725,0.16493527499089033,-2.047443160349495
1841,1841,0.5064754341695117,0.7243478260869565,0.08086127816871347,-0.6912183086552947
1842,1842,0.7321723318984711,0.8640374095641433,-0.3937069284892214,0.3566380382810518
1843,1843,0.11022302211666914,0.32948139797068776,0.10055189977831169,-1.644303303207569
1844,1844,0.2868684132403147,0.526766917293233,-0.6045206803604621,1.102840988004123
1845,1845,0.3500638266290634,0.5930388219544847,1.8955769753115206,-0.9692918040474094
1846,1846,0.0351380436396022,0.20898716119828814,0.1753814498850268,-2.1691038114156056
1847,1847,0.37598114887932316,0.6135315222962583,0.07903054228985873,-0.9186607683007314
1848,1848,0.3311908119340953,0.5732044198895028,0.04924529608688388,-1.0071428009399743
1849,1849,0.5304119044084904,0.7402033467485702,0.05961059733555096,0.6527437621030857
1850,1850,0.7410045272376429,0.8708033046229566,-0.045925581868871745,0.34447380747769824
1851,1851,0.10694745435653852,0.32402073732718895,0.13289621371885474,-1.6595644937097602
1852,1852,0.2455269407748256,0.49099699899966653,0.09290203112514916,-1.2011205232010458
1853,1853,0.6857614665281282,0.8426862925482981,-0.054896061291801246,0.4215211857652773
1855,1855,0.08313158675968532,0.2862045298558682,0.18413012537057583,-1.7833809642961242
1856,1856,0.8039468606204542,0.9059356136820925,0.022119244217423173,-0.2590624648773724
1857,1857,0.8811039780317649,0.9452153110047847,-0.6889714068476085,-0.1559077561454001
1858,1858,0.015263841472465489,0.16619718309859155,-0.34538302611490934,2.501839824694523
1859,1859,0.055587427638414726,0.24619047619047618,0.2440389985562561,-1.969820851953257
1860,1860,0.5741324031468013,0.7670420269455057,0.017353969874724484,-0.585026909768734
1861,1861,0.2546463559447825,0.5003278688524591,0.1210116094624123,-1.1786237904337413
1862,1862,0.9673511948938697,0.9865949712208422,0.21903617134561593,-0.042599961873409316
1863,1863,0.4254965118005047,0.6573033707865169,0.06883041151140468,-0.8274659374401983
1864,1864,0.11695042303696007,0.33583288698446706,0.13062844145753694,-1.6148518539528158
1865,1865,0.025965192222057294,0.19636963696369636,0.34857599311584053,-2.294399140772076
1866,1866,0.13186284696452427,0.35402184707050643,0.1651508325400055,-1.5521570408255136
1867,1867,0.5683583197268814,0.7638522427440633,0.03597730412654343,-0.5939529268616428
1868,1868,0.5745272376428677,0.7670420269455057,0.6937594358145152,-0.5844130066020898
1869,1869,0.6815466824996289,0.8391737366285503,-0.0604415036184367,0.42748926928412345
1870,1870,0.329945450497254,0.57210205213533,-0.8215025247173546,1.0097442207541079
1871,1871,0.001820543268517144,0.11538461538461539,0.31026694266089727,-3.230007779494161
1872,1872,0.30333679679382514,0.5415818551904623,0.7130986387467413,-1.0663408889729205
1873,1873,0.3708405076443521,0.6064241486068112,0.6252757160636397,-0.9283539188922538
1874,1874,0.450794493097818,0.678579716871664,-0.13983905826774468,0.7834904437298421
1875,1875,0.009255974469348375,0.14485981308411214,0.24653930346305408,-2.6862403378416184
1876,1876,0.8440014101232003,0.9253585397653195,-0.01674012584467377,0.20529934409448328
1877,1877,0.9242723022116669,0.9654824697486813,-0.1673540404108742,0.09913104797429646
1878,1878,0.13051617930829745,0.3534825870646766,0.1399011137880919,-1.5575892098906887
1879,1879,0.4947651031616446,0.7148197009674582,0.6416198253388572,-0.7100700856588816
1880,1880,0.9185186284696453,0.9633006077606359,-0.038845051027214694,0.10679059442987858
1881,1881,0.6947862550096482,0.8484571845901041,-0.48436344054299063,-0.40873787842284454
1882,1882,0.586475063084459,0.7720573590918144,-0.6543919465102626,0.5663907795405675
1883,1883,0.13759054475285734,0.3584091998083373,0.3348855951045344,-1.530147743892382
1884,1884,0.09194671218643313,0.2994907702100573,0.2312627296651737,-1.7345147808717851
1885,1885,0.07065459403295235,0.26692307692307693,0.3194071450718212,-1.859824866182477
1886,1886,0.1645546979367671,0.3959227467811159,-0.13766318224372753,1.433833120172395
1887,1887,0.276335535104646,0.5182493040519641,0.08078513592355385,-1.1267518505035448
1888,1888,0.8742897432091435,0.9405980172689479,-0.054099409894927675,0.16494425558525955
1889,1889,0.06635260501706991,0.2603911980440098,-0.43177698579646595,1.8894116824317821
1890,1890,0.06623237345999704,0.2603911980440098,2.206467791879472,-1.8903038898237827
1891,1891,0.8920276087279204,0.9496835443037974,0.019617177639736028,-0.1414683398582869
1892,1892,0.5759017366780466,0.7670420269455057,-0.2602740374984318,0.5823411737813083
1893,1893,0.015394834496066498,0.16619718309859155,-0.18809565708308895,2.4984005414373813
1894,1894,0.34318390975211516,0.5849363316174478,-0.08902588756867402,0.9829847411316415
1895,1895,0.744896838355351,0.8720686034301716,0.03784633357798839,-0.33915096736810163
1896,1896,0.08959514620751076,0.29702650290885585,-0.17107426368530376,1.7471711165722972
1897,1897,0.26143869674929493,0.5043394406943105,0.9930876614841768,-1.1620437834483748
1898,1898,0.00045717678491910346,0.05,1.9486050779575717,-3.654653952900906
1899,1899,0.05000074217010539,0.23797071129707115,0.2217724733482136,-2.0170042574098432
1900,1900,0.07560635297610212,0.27406318883174136,0.10791035518445113,-1.8284919971757994
1901,1901,0.18073437731928158,0.4143835616438356,0.09935158527830801,-1.381388110168414
1902,1902,0.12236863589134629,0.3421189979123173,0.35277788062987625,-1.5913781063597063
1903,1903,0.40901439810004453,0.6432228181374939,4.077515651518031,-0.857363217411645
1904,1904,0.2094426302508535,0.4454212454212454,0.11954183605225666,-1.2967619218137587
1905,1905,0.02777386076888823,0.19636963696369636,0.15818315371046765,-2.2670743839509893
1906,1906,0.26500927712631733,0.5077827191867852,0.08865090988507163,-1.153390755069815
1907,1907,0.19583642570877244,0.42884322678843223,-0.4876651334480204,1.3358528348858802
1908,1908,0.24704059670476472,0.49301629531094115,0.07087548717498038,-1.1972769760935529
1909,1909,0.2633731631289892,0.5072046109510087,-0.9098868780124842,1.157410633739098
1910,1910,0.4942845480184058,0.7147421771705598,-0.19812440168439238,0.7108168657555503
1911,1911,0.7416175597446935,0.8708318708318709,-0.22249386414899952,0.3436640895002656
1912,1912,0.05122977586462817,0.2407221664994985,0.21833217795343884,-2.00621915950216
1913,1913,0.40446823511948937,0.6382691836234371,-0.053698046902644236,0.8656406210722031
1914,1914,0.8047057295532136,0.9059356136820925,-0.018900461554604675,0.2580240105990769
1915,1915,0.10749628914947305,0.32547441058079357,0.1796081540894061,-1.657028797961383
1916,1916,0.4812910048983227,0.705895489057615,0.08692640658051154,-0.7321586253516308
1917,1917,0.027781653554994803,0.19636963696369636,0.15746296802233317,-2.266961525905923
1918,1918,0.7948393201721835,0.901738983623164,0.06078606295977451,-0.27133256054673427
1919,1919,0.047337464746919994,0.23089700996677742,0.15357873487854512,-2.0413206866972353
1920,1920,0.9940073474840433,0.9974679773607388,0.005475764773532177,-0.007842917268208028
1921,1921,0.9957299242986493,0.9977695167286246,-0.0011050838853599032,-0.005586258153864298
1922,1922,0.30371270595220423,0.5421389131066551,0.07072331647108498,-1.0655449593196156
1923,1923,0.8272213151254267,0.9157321899736148,-0.00124100574287489,0.22762724393125464
1924,1924,0.6789513136410865,0.837366087920207,0.03190458680781383,-0.4312006808791926
1925,1925,0.12549651180050467,0.34650924024640656,0.2751243182901497,-1.5780615426388696
1926,1926,0.8538036217901143,0.9301911240686751,-0.015377866088581271,-0.19215791495378168
1927,1927,0.39788444411459106,0.6342857142857143,0.12604857382177492,-0.8775926333021776
1928,1928,0.35086165949235565,0.5930388219544847,0.10152004014532956,-0.96763281576772
1929,1929,0.3542095888377616,0.5954533368784898,-0.06097659361962293,0.9608507540913007
1930,1930,0.02855759240017812,0.19636963696369636,0.4759799924810313,-2.2556778127559562
1931,1931,0.8213455544010687,0.9134822167080232,0.02065773599548315,-0.23553191820328304
1932,1932,0.27528536440552176,0.516728624535316,0.260915948931256,-1.12920003274156
1933,1933,0.25928640344366927,0.5025798129635601,0.28391917497820174,-1.1672506420579722
1934,1934,0.17360175152144872,0.4065729640347251,0.09408647175521168,-1.4041497239427905
1935,1935,0.3067871456137747,0.5453102453102453,-0.11693082008657996,1.0587798895033913
1936,1936,0.10851009351343328,0.32717453098351335,0.12133568849675314,-1.6522808409981657
1938,1938,0.47100823808816983,0.698437853746887,0.07594995607609967,-0.7492471922412886
1939,1939,0.3264965860175152,0.5680993580798214,0.10469622217124375,-1.0167959214302105
1940,1940,0.7440652367522637,0.8716511994396778,-0.007696127243349338,0.3402972901831083
1941,1941,0.3198485972985008,0.5623233465234596,-0.1143544337109752,1.0306847932272194
1942,1942,0.41095554401068723,0.6456913339824732,0.0009150995296050013,-0.8537544309880373
1943,1943,0.06543602493691554,0.2575,0.07316292485339204,-1.8956342672157527
1944,1944,0.023871159269704616,0.19126819126819128,0.17111682201996103,-2.3289384177663517
1945,1945,0.5472365296125872,0.7498961362692148,-0.08101380384002965,0.6264238269983032
1946,1946,0.04335386670624907,0.22479240806642942,0.15571911204846067,-2.0796570183554457
1947,1947,0.025614516847261393,0.19636963696369636,0.30927431527960003,-2.300058240324618
1948,1948,0.2982020929196972,0.536922624301265,0.08969867366494455,-1.0775461984140058
1949,1949,0.5434499777348968,0.7487468671679198,-0.06800335075396902,0.6323285630522784
1950,1950,0.12212780169214785,0.3421189979123173,0.14653509928583652,-1.5923866450870405
1951,1951,0.6535980406709218,0.8214689265536723,0.03330890393236885,-0.4675955209103
1952,1952,0.05088615110583346,0.2407221664994985,0.14971803299734532,-2.0093227718954543
1953,1953,0.03382291821285439,0.20898716119828814,0.15222496416648035,-2.185723954368428
1954,1954,0.7876124387709663,0.8982315932664513,0.0397510973320081,-0.28101796096306286
1955,1955,0.0964283063678195,0.30890538033395176,0.14050493168641864,-1.7110946046336037
1956,1956,0.7770201870268666,0.8916652404586685,-0.05981315042805946,0.2952437188626877
1957,1957,0.9320305774083419,0.9695517774343122,0.007473124419412613,0.08882959401235815
1958,1958,0.09248181683241799,0.3001265022137888,-0.3024616762582095,1.7317429057117788
1959,1959,0.6395320617485528,0.8103382744203724,-0.05356610654617633,0.48789572185515323
1960,1960,0.00012505566275790411,0.0,0.26251080646571623,-4.035888731592465
1961,1961,0.23740908416208995,0.48280558392917944,0.17678641676869766,-1.2218989362373514
1962,1962,0.6005143238830339,0.7824292452830188,-0.09536677221165846,0.5453981622267952
1963,1963,0.08420216713670774,0.28867028493894165,0.16461469283328256,-1.777069548166319
1964,1964,0.16975322843995844,0.40222876366694704,-0.30241485682564395,1.4165299387991086
1965,1965,0.31224469348374645,0.5536327231121281,-0.0609600284854217,1.047023387850804
1966,1966,0.27534659343921625,0.516728624535316,0.0794162239064331,-1.1290500006443889
1967,1967,0.10473838503785067,0.3212616822429907,0.12028690151833565,-1.6701949422474427
1968,1968,0.061829078224729106,0.24892334194659776,0.17620720317290584,-1.9218701533799927
1969,1969,0.012182722279946564,0.15471698113207547,0.1977923165841311,-2.586697395145995
1970,1970,0.25628914947305925,0.5008138020833333,0.08914036627969679,-1.1745144371090808
1971,1971,0.0432770521003414,0.22479240806642942,0.2739061389826212,-2.0804650449922493
1972,1972,0.8409807777942705,0.9235543939888925,0.008282650241783429,-0.20930132655401704
1973,1973,0.2611095443075553,0.5043394406943105,0.9243373562384809,-1.1628978987152894
1974,1974,0.8866784176933353,0.9470214455917394,-0.37702000072055597,-0.14853558793251606
1975,1975,0.17563641086537035,0.4086617405582923,0.11924776622875832,-1.3976620060379112
1976,1976,0.06997996140715453,0.26692307692307693,0.17614117872657964,-1.8643424911466335
1977,1977,0.3368339023304141,0.5783643326039387,0.1122744307089274,-0.9957793368611384
1978,1978,0.13517663648508238,0.355866731047803,0.16818058875822395,-1.539366387917668
1979,1979,0.03379805551432388,0.20898716119828814,0.21373600412983507,-2.1860284473253024
1980,1980,0.44604274899807034,0.6745458779692595,-0.1206695652542713,0.7915006823456201
1981,1981,0.8314617040225619,0.9181325004109815,-1.5425464944677705,0.2219811439968149
1983,1983,0.7939795161050913,0.901738983623164,-0.02142153835082894,-0.27249359648796906
1984,1984,0.12782766810152887,0.3503297818366311,0.12815545896188318,-1.5683610319544439
1985,1985,0.24829820394834495,0.4936960849369608,0.07565076945783389,-1.1941223403869548
1986,1986,0.8627749740240463,0.9353538610349831,0.012524803885053615,-0.1801601171544519
1987,1987,0.5394815941813864,0.7458053691275168,0.09477028870658444,-0.6384831196866159
1988,1988,0.8228933501558557,0.9134822167080232,0.06187599670407273,-0.2334293380606252
1989,1989,0.8985998960961853,0.953083109919571,0.020993477152678963,-0.1328395339650121
1990,1990,0.24177007570135076,0.4875546585940128,-0.4361803613440234,1.2106102825588358
1991,1991,0.6791431646133294,0.8375184638109305,0.06170253947804483,-0.4309417903552223
1992,1992,0.47168435505417844,0.6984396200814111,-0.06155327251607012,0.748114411452993
1993,1993,0.9994589579931721,0.9998515659789223,-0.396379304692946,0.000723146032400626
1994,1994,0.5791865815644945,0.7673416198877305,0.06288998756472353,-0.5773697237069995
1995,1995,0.6022357874424819,0.7839481946624803,-0.0822253465322369,0.5428542240713051
1997,1997,0.4636499925782989,0.691058769723302,-0.27596195693355163,0.7616170648957933
1998,1998,0.96217492949384,0.9840570907986639,-0.03374593398274328,0.0494803664871601
1999,1999,0.1373563900846074,0.3584091998083373,-0.10547089303731738,1.5310799945409743
2000,2000,0.9035972985008164,0.9547383309759547,-0.0733753837697062,0.12626266104243788
2001,2001,0.4859065607837316,0.7095375722543353,-0.030552281021446248,0.7245101799335292
2002,2002,0.8620751076146653,0.9353330108047089,0.0269236194161806,-0.1811330571659705
2003,2003,0.3225256048686359,0.5648512071869736,0.12897085485063897,-1.025049109666693
2004,2004,0.8014208846667656,0.9046058161035468,-0.013528791731424405,0.26249713865909896
2005,2005,0.5149610360694671,0.7290322580645161,-0.05135623656151189,0.677572044232228
2006,2006,0.2466980852011281,0.4926788685524126,0.10566656316297873,-1.1981372162570019
2007,2007,0.9698601009351343,0.9877588030829682,-0.00923604387885213,0.03938332892817026
2008,2008,0.27839283063678194,0.5205081114172023,0.17922658650771872,-1.1220729855479366
2009,2009,0.48074291227549354,0.705895489057615,0.3298666364723033,-0.7330704654763905
2010,2010,0.8851391568947603,0.9469251549340537,0.10857381410040823,-0.15057000409264956
2011,2011,0.39800356241650586,0.6342857142857143,-0.08344642617015197,0.8773901054749809
2012,2012,0.19151105833457027,0.42358162871478194,0.20388667614166067,-1.3486846748170462
2013,2013,0.7418550541784177,0.8708318708318709,0.007863123603048194,-0.3433529003119822
2014,2014,0.26912646578595817,0.5084825636192272,0.10531180695077325,-1.1436314338135216
2015,2015,0.5754853792489238,0.7670420269455057,-0.5007460040120222,0.582956806848746
2016,2016,0.9364476027905596,0.9712546239210851,-0.010664708038708781,-0.08303476200790086
2017,2017,0.28621753005788925,0.5265140102440494,0.12455441338322437,-1.104301180894043
2018,2018,0.9079081935579635,0.9572884012539185,-0.10046125770870695,0.12058417078784285
2019,2019,0.6123378358319727,0.7893460120318261,-0.034039716412678445,0.5277711076394325
2020,2020,0.5715336945227846,0.765707336846372,0.04318066480355398,-0.5889392143759179
2021,2021,0.4100170699124239,0.6440574768631271,0.06823811701495686,-0.8555099777763081
2022,2022,0.09584458957993172,0.30707196029776673,0.11913424450107257,-1.7141048690394265
2023,2023,0.6844029241502152,0.8420519432676368,0.020845711638813214,-0.4234260223934927
2024,2024,0.7068298203948346,0.8540613718411553,0.0769313965975158,-0.3918695336638743
2025,2025,0.6300686507347484,0.8028708133971292,-0.021490773131375818,0.501734123759098
2026,2026,0.18361102864776607,0.4155151993683379,-0.1517816696392984,1.3724401008493483
2027,2027,0.23060375538073327,0.47451456310679613,-0.22684294417683049,1.2394027618104275
2028,2028,0.7832681460590767,0.8956521739130434,-0.0903029031876752,0.28688315624475413
2029,2029,0.02878580970758498,0.19636963696369636,0.22928977100874448,-2.252234658794818
2030,2030,0.0187531542229479,0.174390243902439,0.2695001413208846,-2.423582444484616
2031,2031,0.6941168175745881,0.848100109609061,-0.0323470160369439,0.4096853532053125
2032,2032,0.0668988422146356,0.2603911980440098,-0.15382786166750684,1.8853687290558139
2033,2033,0.04138822918212855,0.22111801242236026,0.16514867205334305,-2.0994752252596527
2034,2034,0.12244619266735936,0.3421189979123173,0.17047260770893224,-1.5910057890704303
2035,2035,0.13674038889713522,0.3582089552238806,-0.09963258031497446,1.5333732244411313
2036,2036,0.2723541635742912,0.5134039900249376,0.13502141682682378,-1.1360369642958656
